ID,Timestamp,Occupancy,Capacity
16374,2016-11-10 08:00:00,711,3103
16375,2016-11-10 08:34:00,831,3103
16376,2016-11-10 09:00:00,935,3103
16377,2016-11-10 09:27:00,1013,3103
16378,2016-11-10 10:00:00,1110,3103
16379,2016-11-10 10:27:00,1167,3103
16380,2016-11-10 11:00:00,1215,3103
16381,2016-11-10 11:27:00,1252,3103
16382,2016-11-10 12:00:00,1302,3103
16383,2016-11-10 12:27:00,1321,3103
16384,2016-11-10 13:00:00,1139,3103
16385,2016-11-10 13:34:00,1156,3103
16386,2016-11-10 14:00:00,1136,3103
16387,2016-11-10 14:27:00,1089,3103
16388,2016-11-10 15:00:00,1040,3103
16389,2016-11-10 15:27:00,992,3103
16390,2016-11-10 16:00:00,922,3103
16391,2016-11-10 16:27:00,851,3103
16392,2016-11-11 08:00:00,674,3103
16393,2016-11-11 08:27:00,736,3103
16394,2016-11-11 09:00:00,819,3103
16395,2016-11-11 09:27:00,751,3103
16396,2016-11-11 10:00:00,810,3103
16397,2016-11-11 10:27:00,851,3103
16398,2016-11-11 11:00:00,887,3103
16399,2016-11-11 11:27:00,915,3103
16400,2016-11-11 12:00:00,946,3103
16401,2016-11-11 12:27:00,972,3103
16402,2016-11-11 13:00:00,963,3103
16403,2016-11-11 13:34:00,955,3103
16404,2016-11-11 14:00:00,954,3103
16405,2016-11-11 14:27:00,924,3103
16406,2016-11-11 15:00:00,862,3103
16407,2016-11-11 15:34:00,814,3103
16408,2016-11-11 16:00:00,772,3103
16409,2016-11-11 16:34:00,734,3103
16410,2016-11-12 08:00:00,540,3103
16411,2016-11-12 08:27:00,552,3103
16412,2016-11-12 09:00:00,561,3103
16413,2016-11-12 09:27:00,586,3103
16414,2016-11-12 10:00:00,618,3103
16415,2016-11-12 10:27:00,652,3103
16416,2016-11-12 11:00:00,717,3103
16417,2016-11-12 11:34:00,749,3103
16418,2016-11-12 12:00:00,779,3103
16419,2016-11-12 12:27:00,809,3103
16420,2016-11-12 13:00:00,867,3103
16421,2016-11-12 13:27:00,917,3103
16422,2016-11-12 14:00:00,990,3103
16423,2016-11-12 14:27:00,1048,3103
16424,2016-11-12 15:00:00,1071,3103
16425,2016-11-12 15:27:00,1094,3103
16426,2016-11-12 16:00:00,1068,3103
16427,2016-11-12 16:34:00,1029,3103
16428,2016-11-13 08:00:00,453,3103
16429,2016-11-13 08:27:00,463,3103
16430,2016-11-13 09:00:00,467,3103
16431,2016-11-13 09:34:00,481,3103
16432,2016-11-13 10:00:00,525,3103
16433,2016-11-13 10:33:00,557,3103
16434,2016-11-13 11:00:00,581,3103
16435,2016-11-13 11:27:00,593,3103
16436,2016-11-13 12:00:00,575,3103
16437,2016-11-13 12:27:00,564,3103
16438,2016-11-13 13:07:00,640,3103
16439,2016-11-13 13:33:00,667,3103
16440,2016-11-13 14:00:00,677,3103
16441,2016-11-13 14:27:00,696,3103
16442,2016-11-13 15:00:00,677,3103
16443,2016-11-13 15:27:00,640,3103
16444,2016-11-13 16:00:00,561,3103
16445,2016-11-13 16:27:00,509,3103
16446,2016-11-14 08:00:00,453,3103
16447,2016-11-14 08:33:00,561,3103
16448,2016-11-14 09:00:00,655,3103
16449,2016-11-14 09:27:00,726,3103
16450,2016-11-14 10:00:00,821,3103
16451,2016-11-14 10:27:00,878,3103
16452,2016-11-14 11:00:00,928,3103
16453,2016-11-14 11:27:00,959,3103
16454,2016-11-14 12:00:00,989,3103
16455,2016-11-14 12:27:00,998,3103
16456,2016-11-14 13:00:00,1008,3103
16457,2016-11-14 13:27:00,1008,3103
16458,2016-11-14 14:00:00,990,3103
16459,2016-11-14 14:33:00,949,3103
16460,2016-11-14 15:00:00,930,3103
16461,2016-11-14 15:27:00,879,3103
16462,2016-11-14 16:00:00,795,3103
16463,2016-11-14 16:27:00,724,3103
16464,2016-11-15 07:57:00,504,3103
16465,2016-11-15 08:30:00,617,3103
16466,2016-11-15 08:57:00,708,3103
16467,2016-11-15 09:30:00,831,3103
16468,2016-11-15 09:57:00,958,3103
16469,2016-11-15 10:30:00,1058,3103
16470,2016-11-15 11:03:00,1120,3103
16471,2016-11-15 11:30:00,1142,3103
16472,2016-11-15 11:57:00,1166,3103
16473,2016-11-15 12:30:00,1171,3103
16474,2016-11-15 12:57:00,1177,3103
16475,2016-11-15 13:30:00,1181,3103
16476,2016-11-15 14:03:00,1161,3103
16477,2016-11-15 14:30:00,1138,3103
16478,2016-11-15 15:03:00,1075,3103
16479,2016-11-15 15:30:00,1002,3103
16480,2016-11-15 15:57:00,947,3103
16481,2016-11-15 16:30:00,831,3103
16482,2016-11-16 08:00:00,560,3103
16483,2016-11-16 08:27:00,634,3103
16484,2016-11-16 09:00:00,786,3103
16485,2016-11-16 09:27:00,861,3103
16486,2016-11-16 10:00:00,967,3103
16487,2016-11-16 10:33:00,1050,3103
16488,2016-11-16 11:00:00,1104,3103
16489,2016-11-16 11:27:00,1156,3103
16490,2016-11-16 12:00:00,1207,3103
16491,2016-11-16 12:27:00,1218,3103
16492,2016-11-16 13:00:00,1239,3103
16493,2016-11-16 13:27:00,1244,3103
16494,2016-11-16 14:00:00,1222,3103
16495,2016-11-16 14:27:00,1190,3103
16496,2016-11-16 15:00:00,1132,3103
16497,2016-11-16 15:33:00,1062,3103
16498,2016-11-16 16:00:00,997,3103
16499,2016-11-16 16:33:00,891,3103
16500,2016-11-17 08:04:00,619,3103
16501,2016-11-17 08:31:00,691,3103
16502,2016-11-17 09:03:00,814,3103
16503,2016-11-17 09:31:00,885,3103
16504,2016-11-17 09:57:00,978,3103
16505,2016-11-17 10:31:00,1072,3103
16506,2016-11-17 11:04:00,1143,3103
16507,2016-11-17 11:31:00,1173,3103
16508,2016-11-17 12:04:00,1203,3103
16509,2016-11-17 12:31:00,1211,3103
16510,2016-11-17 13:04:00,1263,3103
16511,2016-11-17 13:31:00,1253,3103
16512,2016-11-17 14:04:00,1227,3103
16513,2016-11-17 14:30:00,1179,3103
16514,2016-11-17 14:58:00,1121,3103
16515,2016-11-17 15:30:00,1065,3103
16516,2016-11-17 15:58:00,1007,3103
16517,2016-11-17 16:31:00,918,3103
16518,2016-11-18 08:01:00,464,3103
16519,2016-11-18 08:01:00,464,3103
16520,2016-11-18 08:27:00,537,3103
16521,2016-11-18 09:27:00,688,3103
16522,2016-11-18 10:01:00,763,3103
16523,2016-11-18 10:27:00,825,3103
16524,2016-11-18 11:01:00,890,3103
16525,2016-11-18 11:34:00,929,3103
16526,2016-11-18 12:01:00,954,3103
16527,2016-11-18 12:27:00,961,3103
16528,2016-11-18 13:01:00,952,3103
16529,2016-11-18 13:34:00,953,3103
16530,2016-11-18 14:01:00,950,3103
16531,2016-11-18 14:28:00,928,3103
16532,2016-11-18 15:01:00,895,3103
16533,2016-11-18 15:28:00,854,3103
16534,2016-11-18 16:01:00,820,3103
16535,2016-11-18 16:28:00,766,3103
16536,2016-11-19 07:57:00,390,3103
16537,2016-11-19 08:31:00,407,3103
16538,2016-11-19 08:57:00,442,3103
16539,2016-11-19 09:31:00,470,3103
16540,2016-11-19 10:04:00,519,3103
16541,2016-11-19 10:31:00,569,3103
16542,2016-11-19 10:58:00,609,3103
16543,2016-11-19 11:31:00,689,3103
16544,2016-11-19 12:04:00,791,3103
16545,2016-11-19 12:31:00,840,3103
16546,2016-11-19 13:04:00,898,3103
16547,2016-11-19 13:31:00,962,3103
16548,2016-11-19 14:04:00,1056,3103
16549,2016-11-19 14:31:00,1098,3103
16550,2016-11-19 15:04:00,1139,3103
16551,2016-11-19 15:31:00,1146,3103
16552,2016-11-19 16:04:00,1156,3103
16553,2016-11-19 16:31:00,1130,3103
16554,2016-11-20 08:01:00,465,3103
16555,2016-11-20 08:27:00,462,3103
16556,2016-11-20 09:01:00,469,3103
16557,2016-11-20 09:27:00,485,3103
16558,2016-11-20 10:01:00,526,3103
16559,2016-11-20 10:27:00,553,3103
16560,2016-11-20 11:01:00,586,3103
16561,2016-11-20 11:27:00,655,3103
16562,2016-11-20 12:01:00,753,3103
16563,2016-11-20 12:34:00,887,3103
16564,2016-11-20 13:07:00,1082,3103
16565,2016-11-20 13:27:00,1188,3103
16566,2016-11-20 14:01:00,1464,3103
16567,2016-11-20 14:27:00,1664,3103
16568,2016-11-20 15:01:00,1886,3103
16569,2016-11-20 15:27:00,1864,3103
16570,2016-11-20 16:01:00,1812,3103
16571,2016-11-20 16:31:00,1727,3103
16572,2016-11-21 08:04:00,459,3103
16573,2016-11-21 08:31:00,542,3103
16574,2016-11-21 09:04:00,656,3103
16575,2016-11-21 09:31:00,726,3103
16576,2016-11-21 10:04:00,847,3103
16577,2016-11-21 10:31:00,929,3103
16578,2016-11-21 11:04:00,1004,3103
16579,2016-11-21 11:30:00,1034,3103
16580,2016-11-21 11:57:00,1056,3103
16581,2016-11-21 12:31:00,1078,3103
16582,2016-11-21 12:57:00,1095,3103
16583,2016-11-21 13:31:00,1111,3103
16584,2016-11-21 14:04:00,1106,3103
16585,2016-11-21 14:31:00,1072,3103
16586,2016-11-21 14:57:00,1036,3103
16587,2016-11-21 15:31:00,967,3103
16588,2016-11-21 15:57:00,915,3103
16589,2016-11-21 16:31:00,784,3103
16590,2016-11-22 07:57:00,475,3103
16591,2016-11-22 08:31:00,585,3103
16592,2016-11-22 09:04:00,728,3103
16593,2016-11-22 09:31:00,807,3103
16594,2016-11-22 10:04:00,885,3103
16595,2016-11-22 10:31:00,955,3103
16596,2016-11-22 11:04:00,1015,3103
16597,2016-11-22 11:31:00,1064,3103
16598,2016-11-22 12:04:00,1101,3103
16599,2016-11-22 12:31:00,1112,3103
16600,2016-11-22 12:57:00,1137,3103
16601,2016-11-22 13:31:00,1139,3103
16602,2016-11-22 13:57:00,1131,3103
16603,2016-11-22 14:31:00,1100,3103
16604,2016-11-22 14:57:00,1044,3103
16605,2016-11-22 15:31:00,963,3103
16606,2016-11-22 15:57:00,895,3103
16607,2016-11-22 16:30:00,781,3103
16608,2016-11-23 08:04:00,505,3103
16609,2016-11-23 08:30:00,591,3103
16610,2016-11-23 08:57:00,677,3103
16611,2016-11-23 09:31:00,803,3103
16612,2016-11-23 10:04:00,927,3103
16613,2016-11-23 10:31:00,1007,3103
16614,2016-11-23 11:04:00,1068,3103
16615,2016-11-23 11:31:00,1108,3103
16616,2016-11-23 11:57:00,1140,3103
16617,2016-11-23 12:31:00,1176,3103
16618,2016-11-23 13:04:00,1199,3103
16619,2016-11-23 13:31:00,1216,3103
16620,2016-11-23 13:57:00,1216,3103
16621,2016-11-23 14:30:00,1163,3103
16622,2016-11-23 15:04:00,1093,3103
16623,2016-11-23 15:31:00,1031,3103
16624,2016-11-23 16:04:00,945,3103
16625,2016-11-23 16:30:00,855,3103
16626,2016-11-24 08:00:00,539,3103
16627,2016-11-24 08:27:00,605,3103
16628,2016-11-24 09:00:00,713,3103
16629,2016-11-24 09:34:00,804,3103
16630,2016-11-24 10:01:00,865,3103
16631,2016-11-24 10:27:00,944,3103
16632,2016-11-24 11:00:00,992,3103
16633,2016-11-24 11:27:00,1016,3103
16634,2016-11-24 12:00:00,1037,3103
16635,2016-11-24 12:30:00,1069,3103
16636,2016-11-24 13:04:00,1117,3103
16637,2016-11-24 13:30:00,1130,3103
16638,2016-11-24 13:57:00,1126,3103
16639,2016-11-24 14:30:00,1093,3103
16640,2016-11-24 14:57:00,1058,3103
16641,2016-11-24 15:31:00,995,3103
16642,2016-11-24 15:57:00,920,3103
16643,2016-11-24 16:31:00,816,3103
16644,2016-11-25 08:00:00,533,3103
16645,2016-11-25 08:00:00,533,3103
16646,2016-11-25 09:00:00,726,3103
16647,2016-11-25 09:27:00,799,3103
16648,2016-11-25 10:00:00,861,3103
16649,2016-11-25 10:27:00,914,3103
16650,2016-11-25 11:00:00,984,3103
16651,2016-11-25 11:27:00,1029,3103
16652,2016-11-25 12:00:00,1081,3103
16653,2016-11-25 12:34:00,1099,3103
16654,2016-11-25 13:00:00,1100,3103
16655,2016-11-25 13:27:00,1107,3103
16656,2016-11-25 14:00:00,1103,3103
16657,2016-11-25 14:34:00,1068,3103
16658,2016-11-25 15:00:00,1022,3103
16659,2016-11-25 15:27:00,979,3103
16660,2016-11-25 16:00:00,918,3103
16661,2016-11-25 16:27:00,826,3103
16662,2016-11-26 08:01:00,536,3103
16663,2016-11-26 08:28:00,568,3103
16664,2016-11-26 09:01:00,605,3103
16665,2016-11-26 09:35:00,666,3103
16666,2016-11-26 10:01:00,726,3103
16667,2016-11-26 10:35:00,821,3103
16668,2016-11-26 11:01:00,886,3103
16669,2016-11-26 11:28:00,936,3103
16670,2016-11-26 12:01:00,1041,3103
16671,2016-11-26 12:28:00,1137,3103
16672,2016-11-26 13:01:00,1210,3103
16673,2016-11-26 13:28:00,1263,3103
16674,2016-11-26 14:01:00,1368,3103
16675,2016-11-26 14:41:00,1405,3103
16676,2016-11-26 15:01:00,1408,3103
16677,2016-11-26 15:28:00,1437,3103
16678,2016-11-26 16:01:00,1452,3103
16679,2016-11-26 16:28:00,1431,3103
16680,2016-11-27 08:02:00,538,3103
16681,2016-11-27 08:32:00,541,3103
16682,2016-11-27 09:02:00,554,3103
16683,2016-11-27 09:32:00,567,3103
16684,2016-11-27 10:01:00,577,3103
16685,2016-11-27 10:32:00,624,3103
16686,2016-11-27 11:01:00,707,3103
16687,2016-11-27 11:31:00,790,3103
16688,2016-11-27 12:01:00,926,3103
16689,2016-11-27 12:32:00,1094,3103
16690,2016-11-27 13:08:00,1367,3103
16691,2016-11-27 13:32:00,1521,3103
16692,2016-11-27 14:02:00,1633,3103
16693,2016-11-27 14:31:00,1665,3103
16694,2016-11-27 15:01:00,1651,3103
16695,2016-11-27 15:32:00,1613,3103
16696,2016-11-27 16:01:00,1539,3103
16697,2016-11-27 16:32:00,1441,3103
16698,2016-11-28 08:01:00,497,3103
16699,2016-11-28 08:32:00,592,3103
16700,2016-11-28 09:02:00,702,3103
16701,2016-11-28 09:28:00,776,3103
16702,2016-11-28 10:01:00,873,3103
16703,2016-11-28 10:32:00,959,3103
16704,2016-11-28 11:01:00,1005,3103
16705,2016-11-28 11:32:00,1071,3103
16706,2016-11-28 12:01:00,1091,3103
16707,2016-11-28 12:28:00,1091,3103
16708,2016-11-28 13:02:00,930,3103
16709,2016-11-28 13:31:00,932,3103
16710,2016-11-28 14:02:00,912,3103
16711,2016-11-28 14:32:00,888,3103
16712,2016-11-28 15:02:00,853,3103
16713,2016-11-28 15:41:00,769,3103
16714,2016-11-28 16:02:00,709,3103
16715,2016-11-28 16:28:00,651,3103
16716,2016-11-29 07:55:00,527,3103
16717,2016-11-29 08:28:00,616,3103
16718,2016-11-29 09:02:00,736,3103
16719,2016-11-29 09:28:00,828,3103
16720,2016-11-29 10:01:00,957,3103
16721,2016-11-29 10:28:00,1026,3103
16722,2016-11-29 11:01:00,1110,3103
16723,2016-11-29 11:28:00,1166,3103
16724,2016-11-29 11:55:00,1196,3103
16725,2016-11-29 12:28:00,1195,3103
16726,2016-11-29 13:02:00,1219,3103
16727,2016-11-29 13:28:00,1208,3103
16728,2016-11-29 14:01:00,1205,3103
16729,2016-11-29 14:28:00,1186,3103
16730,2016-11-29 14:55:00,1158,3103
16731,2016-11-29 15:28:00,1076,3103
16732,2016-11-29 16:02:00,994,3103
16733,2016-11-29 16:28:00,902,3103
16734,2016-11-30 08:02:00,548,3103
16735,2016-11-30 08:28:00,627,3103
16736,2016-11-30 09:01:00,771,3103
16737,2016-11-30 09:28:00,868,3103
16738,2016-11-30 10:01:00,974,3103
16739,2016-11-30 10:28:00,1052,3103
16740,2016-11-30 10:55:00,1127,3103
16741,2016-11-30 11:28:00,1165,3103
16742,2016-11-30 12:01:00,1195,3103
16743,2016-11-30 12:28:00,1199,3103
16744,2016-11-30 13:01:00,1198,3103
16745,2016-11-30 13:28:00,1209,3103
16746,2016-11-30 14:01:00,1224,3103
16747,2016-11-30 14:28:00,1207,3103
16748,2016-11-30 15:01:00,1133,3103
16749,2016-11-30 15:28:00,1069,3103
16750,2016-11-30 16:01:00,986,3103
16751,2016-11-30 16:28:00,929,3103
16752,2016-12-01 08:05:00,712,3103
16753,2016-12-01 08:25:00,772,3103
16754,2016-12-01 08:58:00,897,3103
16755,2016-12-01 09:25:00,978,3103
16756,2016-12-01 09:58:00,1096,3103
16757,2016-12-01 10:25:00,1195,3103
16758,2016-12-01 10:58:00,1130,3103
16759,2016-12-01 11:32:00,1183,3103
16760,2016-12-01 11:58:00,1219,3103
16761,2016-12-01 12:25:00,1251,3103
16762,2016-12-01 12:58:00,1271,3103
16763,2016-12-01 13:25:00,1293,3103
16764,2016-12-01 13:58:00,1304,3103
16765,2016-12-01 14:25:00,1271,3103
16766,2016-12-01 14:58:00,1210,3103
16767,2016-12-01 15:25:00,1149,3103
16768,2016-12-01 15:58:00,1096,3103
16769,2016-12-01 16:25:00,1026,3103
16770,2016-12-02 07:55:00,738,3103
16771,2016-12-02 08:28:00,831,3103
16772,2016-12-02 09:01:00,905,3103
16773,2016-12-02 09:28:00,958,3103
16774,2016-12-02 10:02:00,1025,3103
16775,2016-12-02 10:28:00,1080,3103
16776,2016-12-02 11:01:00,1121,3103
16777,2016-12-02 11:28:00,1081,3103
16778,2016-12-02 12:01:00,1131,3103
16779,2016-12-02 12:28:00,1137,3103
16780,2016-12-02 12:58:00,1158,3103
16781,2016-12-02 13:25:00,1173,3103
16782,2016-12-02 13:58:00,1151,3103
16783,2016-12-02 14:25:00,1135,3103
16784,2016-12-02 14:58:00,1109,3103
16785,2016-12-02 15:31:00,1050,3103
16786,2016-12-02 15:58:00,999,3103
16787,2016-12-02 16:32:00,1009,3103
16788,2016-12-05 08:02:00,485,3103
16789,2016-12-05 08:29:00,562,3103
16790,2016-12-05 09:02:00,657,3103
16791,2016-12-05 09:29:00,746,3103
16792,2016-12-05 10:03:00,848,3103
16793,2016-12-05 10:29:00,894,3103
16794,2016-12-05 11:02:00,972,3103
16795,2016-12-05 11:29:00,1014,3103
16796,2016-12-05 11:56:00,1048,3103
16797,2016-12-05 12:29:00,1073,3103
16798,2016-12-05 13:02:00,1082,3103
16799,2016-12-05 13:29:00,1083,3103
16800,2016-12-05 14:02:00,1041,3103
16801,2016-12-05 14:29:00,994,3103
16802,2016-12-05 15:02:00,953,3103
16803,2016-12-05 15:29:00,884,3103
16804,2016-12-05 16:02:00,825,3103
16805,2016-12-05 16:29:00,747,3103
16806,2016-12-06 07:56:00,495,3103
16807,2016-12-06 08:29:00,583,3103
16808,2016-12-06 08:56:00,689,3103
16809,2016-12-06 09:29:00,782,3103
16810,2016-12-06 10:02:00,917,3103
16811,2016-12-06 10:29:00,982,3103
16812,2016-12-06 11:02:00,1042,3103
16813,2016-12-06 11:29:00,1079,3103
16814,2016-12-06 11:56:00,1116,3103
16815,2016-12-06 12:29:00,1139,3103
16816,2016-12-06 12:56:00,1171,3103
16817,2016-12-06 13:29:00,1198,3103
16818,2016-12-06 14:02:00,1187,3103
16819,2016-12-06 14:29:00,1138,3103
16820,2016-12-06 15:02:00,1093,3103
16821,2016-12-06 15:29:00,1023,3103
16822,2016-12-06 16:02:00,960,3103
16823,2016-12-06 16:29:00,859,3103
16824,2016-12-07 07:59:00,509,3103
16825,2016-12-07 08:26:00,589,3103
16826,2016-12-07 08:55:00,672,3103
16827,2016-12-07 09:26:00,760,3103
16828,2016-12-07 09:59:00,878,3103
16829,2016-12-07 10:26:00,954,3103
16830,2016-12-07 10:59:00,1053,3103
16831,2016-12-07 11:25:00,1108,3103
16832,2016-12-07 11:59:00,1172,3103
16833,2016-12-07 12:26:00,1207,3103
16834,2016-12-07 12:59:00,1251,3103
16835,2016-12-07 13:26:00,1266,3103
16836,2016-12-07 13:59:00,1265,3103
16837,2016-12-07 14:26:00,1250,3103
16838,2016-12-07 14:59:00,1198,3103
16839,2016-12-07 15:32:00,1148,3103
16840,2016-12-07 15:59:00,1080,3103
16841,2016-12-07 16:32:00,1034,3103
16842,2016-12-08 07:59:00,591,3103
16843,2016-12-08 08:26:00,655,3103
16844,2016-12-08 08:59:00,766,3103
16845,2016-12-08 09:26:00,832,3103
16846,2016-12-08 09:59:00,944,3103
16847,2016-12-08 10:32:00,1040,3103
16848,2016-12-08 10:59:00,1128,3103
16849,2016-12-08 11:32:00,1206,3103
16850,2016-12-08 11:59:00,1258,3103
16851,2016-12-08 12:25:00,1236,3103
16852,2016-12-08 12:59:00,1287,3103
16853,2016-12-08 13:25:00,1270,3103
16854,2016-12-08 13:59:00,1258,3103
16855,2016-12-08 14:26:00,1243,3103
16856,2016-12-08 14:59:00,1196,3103
16857,2016-12-08 15:26:00,1185,3103
16858,2016-12-08 15:59:00,1129,3103
16859,2016-12-08 16:32:00,1074,3103
16860,2016-12-09 08:02:00,841,3103
16861,2016-12-09 08:29:00,880,3103
16862,2016-12-09 08:55:00,920,3103
16863,2016-12-09 09:29:00,975,3103
16864,2016-12-09 09:55:00,1004,3103
16865,2016-12-09 10:29:00,1043,3103
16866,2016-12-09 10:56:00,1068,3103
16867,2016-12-09 11:29:00,1093,3103
16868,2016-12-09 11:56:00,1119,3103
16869,2016-12-09 12:29:00,1175,3103
16870,2016-12-09 13:02:00,1129,3103
16871,2016-12-09 13:29:00,1145,3103
16872,2016-12-09 14:02:00,1112,3103
16873,2016-12-09 14:29:00,1075,3103
16874,2016-12-09 14:56:00,1053,3103
16875,2016-12-09 15:29:00,1026,3103
16876,2016-12-09 16:02:00,998,3103
16877,2016-12-09 16:29:00,956,3103
16878,2016-12-10 07:59:00,756,3103
16879,2016-12-10 08:29:00,765,3103
16880,2016-12-10 09:02:00,781,3103
16881,2016-12-10 09:29:00,794,3103
16882,2016-12-10 09:55:00,813,3103
16883,2016-12-10 10:29:00,825,3103
16884,2016-12-10 11:02:00,845,3103
16885,2016-12-10 11:29:00,875,3103
16886,2016-12-10 12:02:00,920,3103
16887,2016-12-10 12:29:00,965,3103
16888,2016-12-10 12:55:00,1024,3103
16889,2016-12-10 13:29:00,1090,3103
16890,2016-12-10 13:56:00,1145,3103
16891,2016-12-10 14:25:00,1137,3103
16892,2016-12-10 15:02:00,1162,3103
16893,2016-12-10 15:25:00,1196,3103
16894,2016-12-10 15:59:00,1202,3103
16895,2016-12-10 16:25:00,1163,3103
16896,2016-12-11 08:02:00,799,3103
16897,2016-12-11 08:25:00,799,3103
16898,2016-12-11 08:59:00,799,3103
16899,2016-12-11 09:26:00,800,3103
16900,2016-12-11 09:59:00,797,3103
16901,2016-12-11 10:25:00,792,3103
16902,2016-12-11 10:59:00,817,3103
16903,2016-12-11 11:26:00,866,3103
16904,2016-12-11 11:59:00,910,3103
16905,2016-12-11 12:32:00,966,3103
16906,2016-12-11 13:05:00,989,3103
16907,2016-12-11 13:26:00,1038,3103
16908,2016-12-11 13:59:00,1093,3103
16909,2016-12-11 14:32:00,1120,3103
16910,2016-12-11 14:59:00,1141,3103
16911,2016-12-11 15:25:00,1139,3103
16912,2016-12-11 15:59:00,1066,3103
16913,2016-12-11 16:25:00,1004,3103
16914,2016-12-12 08:02:00,496,3103
16915,2016-12-12 08:29:00,581,3103
16916,2016-12-12 09:02:00,691,3103
16917,2016-12-12 09:29:00,765,3103
16918,2016-12-12 10:02:00,874,3103
16919,2016-12-12 10:29:00,938,3103
16920,2016-12-12 11:02:00,979,3103
16921,2016-12-12 11:29:00,1035,3103
16922,2016-12-12 11:55:00,1082,3103
16923,2016-12-12 12:29:00,1123,3103
16924,2016-12-12 12:56:00,1133,3103
16925,2016-12-12 13:29:00,1132,3103
16926,2016-12-12 14:02:00,1113,3103
16927,2016-12-12 14:29:00,1080,3103
16928,2016-12-12 14:55:00,1031,3103
16929,2016-12-12 15:29:00,980,3103
16930,2016-12-12 15:56:00,954,3103
16931,2016-12-12 16:29:00,891,3103
16932,2016-12-13 08:02:00,697,3103
16933,2016-12-13 08:29:00,769,3103
16934,2016-12-13 09:02:00,893,3103
16935,2016-12-13 09:29:00,973,3103
16936,2016-12-13 09:55:00,1048,3103
16937,2016-12-13 10:29:00,961,3103
16938,2016-12-13 11:02:00,1020,3103
16939,2016-12-13 11:29:00,1058,3103
16940,2016-12-13 12:02:00,1110,3103
16941,2016-12-13 12:29:00,1143,3103
16942,2016-12-13 13:02:00,1167,3103
16943,2016-12-13 13:55:00,1195,3103
16944,2016-12-13 14:29:00,1104,3103
16945,2016-12-13 14:56:00,1064,3103
16946,2016-12-13 15:28:00,1009,3103
16947,2016-12-13 16:02:00,925,3103
16948,2016-12-13 16:29:00,857,3103
16949,2016-12-14 08:03:00,563,3103
16950,2016-12-14 08:43:00,691,3103
16951,2016-12-14 09:03:00,754,3103
16952,2016-12-14 09:29:00,822,3103
16953,2016-12-14 10:02:00,931,3103
16954,2016-12-14 10:30:00,1007,3103
16955,2016-12-14 11:30:00,1089,3103
16956,2016-12-14 12:02:00,1111,3103
16957,2016-12-14 12:30:00,1138,3103
16958,2016-12-14 13:03:00,1171,3103
16959,2016-12-14 13:29:00,1191,3103
16960,2016-12-14 14:03:00,1216,3103
16961,2016-12-14 14:30:00,1207,3103
16962,2016-12-14 14:56:00,1166,3103
16963,2016-12-14 15:30:00,1108,3103
16964,2016-12-14 15:56:00,1060,3103
16965,2016-12-14 16:30:00,981,3103
16966,2016-12-15 07:57:00,608,3103
16967,2016-12-15 08:30:00,717,3103
16968,2016-12-15 09:03:00,805,3103
16969,2016-12-15 09:30:00,867,3103
16970,2016-12-15 09:57:00,938,3103
16971,2016-12-15 10:30:00,1014,3103
16972,2016-12-15 11:03:00,1072,3103
16973,2016-12-15 11:26:00,1092,3103
16974,2016-12-15 12:00:00,1151,3103
16975,2016-12-15 12:26:00,1183,3103
16976,2016-12-15 13:00:00,1263,3103
16977,2016-12-15 13:26:00,1290,3103
16978,2016-12-15 14:00:00,1293,3103
16979,2016-12-15 14:26:00,1278,3103
16980,2016-12-15 15:00:00,1266,3103
16981,2016-12-15 15:26:00,1255,3103
16982,2016-12-15 16:03:00,1253,3103
16983,2016-12-15 16:30:00,1223,3103
16984,2016-12-16 07:59:00,629,3103
16985,2016-12-16 08:30:00,700,3103
16986,2016-12-16 09:03:00,770,3103
16987,2016-12-16 09:30:00,824,3103
16988,2016-12-16 10:03:00,864,3103
16989,2016-12-16 10:29:00,884,3103
16990,2016-12-16 11:03:00,913,3103
16991,2016-12-16 11:30:00,904,3103
16992,2016-12-16 11:56:00,918,3103
16993,2016-12-16 12:30:00,915,3103
16994,2016-12-16 12:56:00,911,3103
16995,2016-12-16 13:30:00,936,3103
16996,2016-12-16 13:56:00,958,3103
16997,2016-12-16 14:30:00,984,3103
16998,2016-12-16 14:56:00,987,3103
16999,2016-12-16 15:30:00,979,3103
17000,2016-12-16 16:03:00,926,3103
17001,2016-12-16 16:30:00,900,3103
17002,2016-12-17 07:59:00,1369,3103
17003,2016-12-17 08:26:00,1373,3103
17004,2016-12-17 09:00:00,1399,3103
17005,2016-12-17 09:26:00,1419,3103
17006,2016-12-17 09:59:00,1428,3103
17007,2016-12-17 10:33:00,1445,3103
17008,2016-12-17 11:00:00,1442,3103
17009,2016-12-17 11:33:00,1468,3103
17010,2016-12-17 12:00:00,1502,3103
17011,2016-12-17 12:26:00,1536,3103
17012,2016-12-17 13:00:00,1585,3103
17013,2016-12-17 13:27:00,1632,3103
17014,2016-12-17 14:00:00,1701,3103
17015,2016-12-17 14:30:00,1752,3103
17016,2016-12-17 15:03:00,1778,3103
17017,2016-12-17 15:30:00,1802,3103
17018,2016-12-17 15:57:00,1835,3103
17019,2016-12-17 16:30:00,1834,3103
17020,2016-12-18 08:03:00,1314,3103
17021,2016-12-18 08:30:00,1308,3103
17022,2016-12-18 08:56:00,1309,3103
17023,2016-12-18 09:30:00,1310,3103
